Date,Open,High,Low,Close,Adj Close,Volume,dIndex,logClose,rtnClose,vol,vol_1,vol_ma_5,vol_ma_21
1/05/15,2054.439941,2054.439941,2017.339966,2020.579956,2020.579956,3799120000,-33.859985,7.611139856,-0.018447213,0.000119778,5.89E-05,2.81E-05,5.62E-05
1/06/15,2022.150024,2030.25,1992.439941,2002.609985,2002.609985,4460110000,-19.540039,7.602206601,-0.008933255,0.000127462,0.000119778,5.09E-05,6.15E-05
1/07/15,2005.550049,2029.609985,2005.550049,2025.900024,2025.900024,3805480000,20.349975,7.613769337,0.011562736,5.13E-05,0.000127462,7.54E-05,6.67E-05
1/08/15,2030.609985,2064.080078,2030.609985,2062.139893,2062.139893,3934010000,31.529908,7.631499506,0.017730169,9.64E-05,5.13E-05,8.43E-05,6.88E-05
1/09/15,2063.449951,2064.429932,2038.329956,2044.810059,2044.810059,3364140000,-18.639892,7.623060183,-0.008439322,5.84E-05,9.64E-05,9.08E-05,7.15E-05
1/12/15,2046.130005,2049.300049,2022.579956,2028.26001,2028.26001,3456460000,-17.869995,7.614933567,-0.008126617,6.21E-05,5.84E-05,9.07E-05,7.15E-05
1/13/15,2031.579956,2056.929932,2008.25,2023.030029,2023.030029,4107300000,-8.549927,7.612351681,-0.002581886,0.000206898,6.21E-05,7.91E-05,6.95E-05
1/14/15,2018.400024,2018.400024,1988.439941,2011.27002,2011.27002,4378680000,-7.130004,7.606521652,-0.005830029,8.07E-05,0.000206898,9.50E-05,7.62E-05
1/15/15,2013.75,2021.349976,1991.469971,1992.670044,1992.670044,4276720000,-21.079956,7.597230749,-0.009290903,8.00E-05,8.07E-05,0.000100894,7.63E-05
1/16/15,1992.25,2020.459961,1988.119995,2019.420044,2019.420044,4056410000,27.170044,7.610565642,0.013334893,9.39E-05,8.00E-05,9.76E-05,7.44E-05
1/20/15,2020.76001,2028.939941,2004.48999,2022.550049,2022.550049,3944340000,1.790039,7.612114395,0.001548752,5.30E-05,9.39E-05,0.000104717,7.04E-05
1/21/15,2020.189941,2038.290039,2012.040039,2032.119995,2032.119995,3730070000,11.930054,7.61683486,0.004720465,6.06E-05,5.30E-05,0.000102895,6.49E-05
1/22/15,2034.300049,2064.620117,2026.380005,2063.149902,2063.149902,4176050000,28.849853,7.631989173,0.015154313,0.000126061,6.06E-05,7.36E-05,6.04E-05
1/23/15,2062.97998,2062.97998,2050.540039,2051.820068,2051.820068,3573560000,-11.159912,7.626482516,-0.005506656,1.32E-05,0.000126061,8.27E-05,6.53E-05
1/26/15,2050.419922,2057.620117,2040.969971,2057.090088,2057.090088,3465760000,6.670166,7.629047685,0.002565168,2.38E-05,1.32E-05,6.94E-05,6.56E-05
1/27/15,2047.859985,2047.859985,2019.910034,2029.550049,2029.550049,3329810000,-18.309936,7.615569397,-0.013478288,6.81E-05,2.38E-05,5.53E-05,6.65E-05
1/28/15,2032.339966,2042.48999,2001.48999,2002.160034,2002.160034,4067530000,-30.179932,7.601981894,-0.013587503,0.000148304,6.81E-05,5.84E-05,6.96E-05
1/29/15,2002.449951,2024.640015,1989.180054,2021.25,2021.25,4127140000,18.800049,7.611471411,0.009489517,0.000112605,0.000148304,7.59E-05,7.64E-05
1/30/15,2019.349976,2023.319946,1993.380005,1994.98999,1994.98999,4568650000,-24.359986,7.598394312,-0.013077099,8.02E-05,0.000112605,7.32E-05,8.15E-05
2/02/15,1996.670044,2021.660034,1980.900024,2020.849976,2020.849976,4008330000,24.179932,7.611273482,0.01287917,0.000149623,8.02E-05,8.66E-05,8.50E-05
2/03/15,2022.709961,2050.300049,2022.709961,2050.030029,2050.030029,4615900000,27.320068,7.62560972,0.014336238,6.62E-05,0.000149623,0.000111761,8.91E-05
2/04/15,2048.860107,2054.73999,2036.719971,2041.51001,2041.51001,4141920000,-7.350097,7.621445014,-0.004164706,2.80E-05,6.62E-05,0.000111378,8.95E-05
2/05/15,2043.449951,2063.550049,2043.449951,2062.52002,2062.52002,3821990000,19.070069,7.631683825,0.010238811,3.46E-05,2.80E-05,8.73E-05,8.51E-05
2/06/15,2062.280029,2072.399902,2049.969971,2055.469971,2055.469971,4232970000,-6.810058,7.628259797,-0.003424028,4.27E-05,3.46E-05,7.17E-05,8.07E-05
2/09/15,2053.469971,2056.159912,2041.880005,2046.73999,2046.73999,3549540000,-6.729981,7.624003558,-0.00425624,1.75E-05,4.27E-05,6.42E-05,8.03E-05
2/10/15,2049.379883,2070.860107,2048.620117,2068.590088,2068.590088,3669850000,19.210205,7.634622537,0.01061898,4.21E-05,1.75E-05,3.78E-05,7.65E-05
2/11/15,2068.550049,2073.47998,2057.98999,2068.530029,2068.530029,3596860000,-0.02002,7.634593503,-2.90E-05,2.03E-05,4.21E-05,3.30E-05,7.57E-05
2/12/15,2069.97998,2088.530029,2069.97998,2088.47998,2088.47998,3788350000,18.5,7.644191798,0.009598295,2.87E-05,2.03E-05,3.14E-05,7.37E-05
2/13/15,2088.780029,2097.030029,2086.699951,2096.98999,2096.98999,3527450000,8.209961,7.648258257,0.004066459,8.80E-06,2.87E-05,3.03E-05,6.52E-05
2/17/15,2096.469971,2101.300049,2089.800049,2100.340088,2100.340088,3361750000,3.870117,7.649854557,0.0015963,1.09E-05,8.80E-06,2.35E-05,6.18E-05
2/18/15,2099.159912,2100.22998,2092.149902,2099.679932,2099.679932,3370020000,0.52002,7.649540199,-0.000314359,5.36E-06,1.09E-05,2.21E-05,5.85E-05
2/19/15,2099.25,2102.129883,2090.790039,2097.449951,2097.449951,3247100000,-1.800049,7.648477577,-0.001062622,1.06E-05,5.36E-06,1.48E-05,5.43E-05
2/20/15,2097.649902,2110.610107,2085.439941,2110.300049,2110.300049,3281600000,12.650147,7.65458542,0.006107843,5.19E-05,1.06E-05,1.29E-05,5.23E-05
2/23/15,2109.830078,2110.050049,2103,2109.659912,2109.659912,3093680000,-0.170166,7.654282034,-0.000303385,4.04E-06,5.19E-05,1.75E-05,5.19E-05
2/24/15,2109.100098,2117.939941,2105.870117,2115.47998,2115.47998,3199840000,6.379882,7.657037007,0.002754972,1.18E-05,4.04E-06,1.65E-05,4.61E-05
2/25/15,2115.300049,2119.590088,2109.889893,2113.860107,2113.860107,3312340000,-1.439942,7.65627099,-0.000766017,7.59E-06,1.18E-05,1.67E-05,4.60E-05
2/26/15,2113.909912,2113.909912,2103.76001,2110.73999,2110.73999,3408690000,-3.169922,7.654793871,-0.001477119,8.36E-06,7.59E-06,1.72E-05,4.52E-05
2/27/15,2110.879883,2112.73999,2103.75,2104.5,2104.5,3547380000,-6.379883,7.651833188,-0.002960683,6.56E-06,8.36E-06,1.67E-05,4.24E-05
3/02/15,2105.22998,2117.52002,2104.5,2117.389893,2117.389893,3409490000,12.159913,7.657939427,0.006106238,1.37E-05,6.56E-06,7.66E-06,3.56E-05
3/03/15,2115.76001,2115.76001,2098.26001,2107.780029,2107.780029,3262300000,-7.979981,7.653390554,-0.004548873,2.49E-05,1.37E-05,9.60E-06,3.09E-05
3/04/15,2107.719971,2107.719971,2094.48999,2098.530029,2098.530029,3421110000,-9.189942,7.648992392,-0.004398161,1.43E-05,2.49E-05,1.22E-05,2.83E-05
3/05/15,2098.540039,2104.25,2095.219971,2101.040039,2101.040039,3103030000,2.5,7.650187758,0.001195365,6.67E-06,1.43E-05,1.36E-05,2.18E-05
3/06/15,2100.909912,2100.909912,2067.27002,2071.26001,2071.26001,3853570000,-29.649902,7.635912402,-0.014275356,9.40E-05,6.67E-06,1.32E-05,1.90E-05
3/09/15,2072.25,2083.48999,2072.209961,2079.429932,2079.429932,3349090000,7.179932,7.639849064,0.003936662,1.06E-05,9.40E-05,3.07E-05,2.22E-05
3/10/15,2076.139893,2076.139893,2044.160034,2044.160034,2044.160034,3668900000,-31.979859,7.622742243,-0.017106821,8.69E-05,1.06E-05,3.01E-05,2.10E-05
3/11/15,2044.689941,2050.080078,2039.689941,2040.23999,2040.23999,3406570000,-4.449951,7.620822722,-0.001919521,9.31E-06,8.69E-05,4.25E-05,2.31E-05
3/12/15,2041.099976,2066.409912,2041.099976,2065.949951,2065.949951,3405860000,24.849975,7.633345424,0.012522702,5.48E-05,9.31E-06,4.15E-05,2.27E-05
3/13/15,2064.560059,2064.560059,2041.170044,2053.399902,2053.399902,3498560000,-11.160157,7.627252187,-0.006093237,4.68E-05,5.48E-05,5.11E-05,2.33E-05
3/16/15,2055.350098,2081.409912,2055.350098,2081.189941,2081.189941,3295600000,25.839843,7.640695096,0.013442909,5.73E-05,4.68E-05,4.17E-05,2.46E-05
3/17/15,2080.590088,2080.590088,2065.080078,2074.280029,2074.280029,3221840000,-6.310059,7.637369398,-0.003325698,2.02E-05,5.73E-05,5.10E-05,2.60E-05
3/18/15,2072.840088,2106.850098,2061.22998,2099.5,2099.5,4128210000,26.659912,7.6494545,0.012085102,0.000172842,2.02E-05,3.77E-05,2.65E-05
3/19/15,2098.689941,2098.689941,2085.560059,2089.27002,2089.27002,3305220000,-9.419921,7.644570011,-0.004884489,1.42E-05,0.000172842,7.04E-05,3.42E-05
3/20/15,2090.320068,2113.919922,2090.320068,2108.100098,2108.100098,5554120000,17.78003,7.653542393,0.008972382,4.55E-05,1.42E-05,6.23E-05,3.46E-05
3/23/15,2107.98999,2114.860107,2104.419922,2104.419922,2104.419922,3267960000,-3.570068,7.651795137,-0.001747257,8.83E-06,4.55E-05,6.20E-05,3.63E-05
3/24/15,2103.939941,2107.629883,2091.5,2091.5,2091.5,3189820000,-12.439941,7.645636791,-0.006158346,2.13E-05,8.83E-06,5.23E-05,3.42E-05
3/25/15,2093.100098,2097.429932,2061.050049,2061.050049,2061.050049,3521140000,-32.050049,7.630970864,-0.014665926,0.000110421,2.13E-05,5.25E-05,3.51E-05
3/26/15,2059.939941,2067.149902,2045.5,2056.149902,2056.149902,3510670000,-3.790039,7.628590533,-0.002380331,4.00E-05,0.000110421,4.00E-05,3.98E-05
3/27/15,2055.780029,2062.830078,2052.959961,2061.02002,2061.02002,3008550000,5.239991,7.630956295,0.002365761,8.30E-06,4.00E-05,4.52E-05,4.13E-05
3/30/15,2064.110107,2088.969971,2064.110107,2086.23999,2086.23999,2917690000,22.129883,7.643118677,0.012162382,5.17E-05,8.30E-06,3.78E-05,4.13E-05
3/31/15,2084.050049,2084.050049,2067.040039,2067.889893,2067.889893,3376550000,-16.160156,7.634283991,-0.008834686,2.42E-05,5.17E-05,4.63E-05,4.35E-05
4/01/15,2067.629883,2067.629883,2048.379883,2059.689941,2059.689941,3543270000,-7.939942,7.630310736,-0.003973255,3.16E-05,2.42E-05,4.69E-05,4.40E-05
4/02/15,2060.030029,2072.169922,2057.320068,2066.959961,2066.959961,3095960000,6.929932,7.633834189,0.003523453,1.87E-05,3.16E-05,3.12E-05,4.43E-05
4/06/15,2064.870117,2086.98999,2056.52002,2080.620117,2080.620117,3302970000,15.75,7.640421261,0.006587073,7.80E-05,1.87E-05,2.69E-05,4.45E-05
4/07/15,2080.790039,2089.810059,2076.100098,2076.330078,2076.330078,3065510000,-4.459961,7.638357229,-0.002064033,1.56E-05,7.80E-05,4.08E-05,4.79E-05
4/08/15,2076.939941,2086.689941,2073.300049,2081.899902,2081.899902,3265330000,4.959961,7.64103617,0.002678941,1.49E-05,1.56E-05,3.36E-05,4.41E-05
4/09/15,2081.290039,2093.310059,2074.290039,2091.179932,2091.179932,3172360000,9.889893,7.645483746,0.004447576,3.00E-05,1.49E-05,3.18E-05,4.43E-05
4/10/15,2091.51001,2102.610107,2091.51001,2102.060059,2102.060059,3156200000,10.550049,7.650673123,0.005189377,1.01E-05,3.00E-05,3.15E-05,4.16E-05
4/13/15,2102.030029,2107.649902,2092.330078,2092.429932,2092.429932,2908420000,-9.600097,7.646081316,-0.004591807,1.92E-05,1.01E-05,2.97E-05,4.17E-05
4/14/15,2092.280029,2098.620117,2083.23999,2095.840088,2095.840088,3301270000,3.560059,7.647709749,0.001628432,1.95E-05,1.92E-05,1.80E-05,4.00E-05
4/15/15,2097.820068,2111.909912,2097.820068,2106.629883,2106.629883,4013760000,8.809815,7.652844738,0.005134989,1.62E-05,1.95E-05,1.88E-05,3.87E-05
4/16/15,2105.959961,2111.300049,2100.02002,2104.98999,2104.98999,3434120000,-0.969971,7.652065991,-0.000778747,1.04E-05,1.62E-05,1.90E-05,3.67E-05
4/17/15,2102.580078,2102.580078,2072.370117,2081.179932,2081.179932,3627600000,-21.400146,7.640690287,-0.011375704,7.55E-05,1.04E-05,1.51E-05,3.63E-05
4/20/15,2084.110107,2103.939941,2084.110107,2100.399902,2100.399902,3000160000,16.289795,7.649883035,0.009192748,3.23E-05,7.55E-05,2.82E-05,3.16E-05
4/21/15,2102.820068,2109.639893,2094.379883,2097.290039,2097.290039,3243410000,-5.530029,7.648401333,-0.001481702,1.90E-05,3.23E-05,3.08E-05,3.25E-05
4/22/15,2098.27002,2109.97998,2091.050049,2107.959961,2107.959961,3348480000,9.689941,7.653475916,0.005074583,2.93E-05,1.90E-05,3.07E-05,3.12E-05
4/23/15,2107.209961,2120.48999,2103.189941,2112.929932,2112.929932,3636670000,5.719971,7.655830857,0.002354941,2.42E-05,2.93E-05,3.33E-05,3.22E-05
4/24/15,2112.800049,2120.919922,2112.800049,2117.689941,2117.689941,3375780000,4.889892,7.658081123,0.002250266,5.31E-06,2.42E-05,3.61E-05,3.23E-05
4/27/15,2119.290039,2125.919922,2107.040039,2108.919922,2108.919922,3438750000,-10.370117,7.65393121,-0.004149913,2.87E-05,5.31E-06,2.20E-05,2.73E-05
4/28/15,2108.350098,2116.040039,2094.889893,2114.76001,2114.76001,3546270000,6.409912,7.656696615,0.002765404,3.64E-05,2.87E-05,2.13E-05,2.68E-05
4/29/15,2112.48999,2113.649902,2097.409912,2106.850098,2106.850098,4074970000,-5.639892,7.652949267,-0.003747348,2.15E-05,3.64E-05,2.48E-05,2.81E-05
4/30/15,2105.52002,2105.52002,2077.590088,2085.51001,2085.51001,4509680000,-20.01001,7.642768713,-0.010180553,6.43E-05,2.15E-05,2.32E-05,2.67E-05
5/01/15,2087.379883,2108.409912,2087.379883,2108.290039,2108.290039,3379390000,20.910156,7.65363249,0.010863776,3.62E-05,6.43E-05,3.12E-05,2.86E-05
5/04/15,2110.22998,2120.949951,2110.22998,2114.48999,2114.48999,3091580000,4.26001,7.656568923,0.002936433,9.26E-06,3.62E-05,3.74E-05,2.88E-05
5/05/15,2112.629883,2115.23999,2088.459961,2089.459961,2089.459961,3793950000,-23.169922,7.64466092,-0.011908003,5.86E-05,9.26E-06,3.35E-05,2.84E-05
5/06/15,2091.26001,2098.419922,2067.929932,2080.149902,2080.149902,3792210000,-11.110108,7.640195238,-0.004465681,7.73E-05,5.86E-05,3.80E-05,2.75E-05
5/07/15,2079.959961,2092.899902,2074.98999,2088,2088,3676640000,8.040039,7.643961949,0.003766711,2.66E-05,7.73E-05,4.91E-05,3.04E-05
5/08/15,2092.129883,2117.659912,2092.129883,2116.100098,2116.100098,3399440000,23.970215,7.657330097,0.013368148,5.31E-05,2.66E-05,4.16E-05,3.09E-05
5/11/15,2115.560059,2117.689941,2104.580078,2105.330078,2105.330078,2992670000,-10.229981,7.65222754,-0.005102557,1.39E-05,5.31E-05,4.50E-05,3.20E-05
5/12/15,2102.870117,2105.060059,2085.570068,2099.120117,2099.120117,3139520000,-3.75,7.649273544,-0.002953996,3.12E-05,1.39E-05,4.59E-05,3.22E-05
5/13/15,2099.620117,2110.189941,2096.040039,2098.47998,2098.47998,3374260000,-1.140137,7.648968543,-0.000305001,1.63E-05,3.12E-05,4.04E-05,3.28E-05
5/14/15,2100.429932,2121.449951,2100.429932,2121.100098,2121.100098,3225740000,20.670166,7.659690147,0.010721605,3.58E-05,1.63E-05,2.82E-05,3.26E-05
5/15/15,2122.070068,2123.889893,2116.810059,2122.72998,2122.72998,3092080000,0.659912,7.660458266,0.000768118,4.02E-06,3.58E-05,3.01E-05,3.36E-05
5/18/15,2121.300049,2131.780029,2120.01001,2129.199951,2129.199951,2888190000,7.899902,7.663501578,0.003043313,1.11E-05,4.02E-06,2.02E-05,3.33E-05
5/19/15,2129.449951,2133.02002,2124.5,2127.830078,2127.830078,3296030000,-1.619873,7.662857997,-0.000643582,5.78E-06,1.11E-05,1.97E-05,3.02E-05
5/20/15,2127.790039,2134.719971,2122.590088,2125.850098,2125.850098,3025880000,-1.939941,7.661927047,-0.000930949,1.17E-05,5.78E-06,1.46E-05,2.89E-05
5/21/15,2125.550049,2134.280029,2122.949951,2130.820068,2130.820068,3070460000,5.270019,7.664262193,0.002335146,1.02E-05,1.17E-05,1.37E-05,2.86E-05
5/22/15,2130.360107,2132.149902,2126.060059,2126.060059,2126.060059,2571860000,-4.300048,7.662025808,-0.002236385,2.95E-06,1.02E-05,8.56E-06,2.77E-05
5/26/15,2125.340088,2125.340088,2099.179932,2104.199951,2104.199951,3342130000,-21.140137,7.651690603,-0.010335205,5.53E-05,2.95E-06,8.34E-06,2.67E-05
5/27/15,2105.129883,2126.219971,2105.129883,2123.47998,2123.47998,3127960000,18.350097,7.660811522,0.009120919,3.58E-05,5.53E-05,1.72E-05,2.91E-05
5/28/15,2122.27002,2122.27002,2112.860107,2120.790039,2120.790039,2980350000,-1.479981,7.659543958,-0.001267564,7.12E-06,3.58E-05,2.32E-05,2.94E-05
5/29/15,2120.659912,2120.659912,2104.889893,2107.389893,2107.389893,3927390000,-13.270019,7.653205443,-0.006338515,2.01E-05,7.12E-06,2.23E-05,2.80E-05
6/01/15,2108.639893,2119.149902,2102.540039,2111.72998,2111.72998,3011710000,3.090087,7.655262786,0.002057343,2.23E-05,2.01E-05,2.43E-05,2.79E-05
6/02/15,2110.409912,2117.590088,2099.139893,2109.600098,2109.600098,3049350000,-0.809814,7.654253681,-0.001009105,2.76E-05,2.23E-05,2.81E-05,2.59E-05
6/03/15,2110.639893,2121.919922,2109.610107,2114.070068,2114.070068,3099980000,3.430175,7.656370311,0.002116629,1.22E-05,2.76E-05,2.26E-05,2.55E-05
6/04/15,2112.350098,2112.889893,2093.22998,2095.840088,2095.840088,3200050000,-16.51001,7.647709749,-0.008660562,3.15E-05,1.22E-05,1.79E-05,2.57E-05
6/05/15,2095.090088,2100.98999,2085.669922,2092.830078,2092.830078,3243690000,-2.26001,7.646272533,-0.001437215,1.93E-05,3.15E-05,2.28E-05,2.44E-05
6/08/15,2092.340088,2093.01001,2079.110107,2079.280029,2079.280029,2917150000,-13.060059,7.639776973,-0.00649556,1.60E-05,1.93E-05,2.26E-05,2.16E-05
6/09/15,2079.070068,2085.620117,2072.139893,2080.149902,2080.149902,3034580000,1.079834,7.640195238,0.000418265,1.52E-05,1.60E-05,2.13E-05,2.11E-05
6/10/15,2081.120117,2108.5,2081.120117,2105.199951,2105.199951,3414320000,24.079834,7.65216573,0.011970492,6.16E-05,1.52E-05,1.88E-05,1.93E-05
6/11/15,2106.23999,2115.02002,2106.23999,2108.860107,2108.860107,3128600000,2.620117,7.653902847,0.001737117,6.24E-06,6.16E-05,2.87E-05,2.16E-05
6/12/15,2107.429932,2107.429932,2091.330078,2094.110107,2094.110107,2719400000,-13.319825,7.646883972,-0.007018875,2.12E-05,6.24E-06,2.37E-05,2.04E-05
6/15/15,2091.340088,2091.340088,2072.48999,2084.429932,2084.429932,3061570000,-6.910156,7.642250683,-0.004633289,2.96E-05,2.12E-05,2.40E-05,2.06E-05
6/16/15,2084.26001,2097.399902,2082.100098,2096.290039,2096.290039,2919900000,12.030029,7.647924413,0.00567373,1.93E-05,2.96E-05,2.68E-05,2.03E-05
6/17/15,2097.399902,2106.790039,2088.860107,2100.439941,2100.439941,3222240000,3.040039,7.649902097,0.001977684,2.63E-05,1.93E-05,2.76E-05,2.11E-05
6/18/15,2101.580078,2126.649902,2101.580078,2121.23999,2121.23999,3520360000,19.659912,7.659756098,0.009854,5.07E-05,2.63E-05,2.05E-05,2.18E-05
6/19/15,2121.060059,2121.639893,2109.449951,2109.98999,2109.98999,4449810000,-11.070069,7.654438482,-0.005317615,1.20E-05,5.07E-05,2.94E-05,2.39E-05
6/22/15,2112.5,2129.870117,2112.5,2122.850098,2122.850098,3030020000,10.350098,7.660514851,0.006076368,2.42E-05,1.20E-05,2.76E-05,2.39E-05
6/23/15,2123.159912,2128.030029,2119.889893,2124.199951,2124.199951,3091190000,1.040039,7.661150517,0.000635666,5.30E-06,2.42E-05,2.65E-05,2.46E-05
6/24/15,2123.649902,2125.100098,2108.580078,2108.580078,2108.580078,3102480000,-15.069824,7.653770051,-0.007380466,2.20E-05,5.30E-06,2.37E-05,2.47E-05
6/25/15,2109.959961,2116.040039,2101.780029,2102.310059,2102.310059,3214610000,-7.649902,7.650792047,-0.002978004,1.65E-05,2.20E-05,2.28E-05,2.31E-05
6/26/15,2102.620117,2108.919922,2095.379883,2101.48999,2101.48999,5025470000,-1.130127,7.650401891,-0.000390156,1.50E-05,1.65E-05,1.60E-05,2.22E-05
6/29/15,2098.629883,2098.629883,2056.639893,2057.639893,2057.639893,3678960000,-40.98999,7.629314922,-0.021086969,0.000147332,1.50E-05,1.66E-05,2.26E-05
6/30/15,2061.189941,2074.280029,2056.320068,2063.110107,2063.110107,4078540000,1.920166,7.631969884,0.002654962,2.73E-05,0.000147332,4.12E-05,2.86E-05
7/01/15,2067,2082.780029,2067,2077.419922,2077.419922,3727260000,10.419922,7.638881981,0.006912097,2.09E-05,2.73E-05,4.56E-05,2.89E-05
7/02/15,2078.030029,2085.060059,2071.02002,2076.780029,2076.780029,2996540000,-1.25,7.63857391,-0.00030807,1.65E-05,2.09E-05,4.54E-05,2.86E-05
7/06/15,2073.949951,2078.610107,2058.399902,2068.76001,2068.76001,3486360000,-5.189941,7.634704678,-0.003869232,3.44E-05,1.65E-05,4.54E-05,2.88E-05
7/07/15,2069.52002,2083.73999,2044.02002,2081.340088,2081.340088,4458660000,11.820068,7.640767238,0.006062561,0.000133595,3.44E-05,4.93E-05,2.89E-05
7/08/15,2077.659912,2077.659912,2044.660034,2046.680054,2046.680054,3608780000,-30.979858,7.623974273,-0.016792965,9.25E-05,0.000133595,4.65E-05,3.43E-05
7/09/15,2049.72998,2074.280029,2049.72998,2051.310059,2051.310059,3446810000,1.580079,7.626233921,0.002259648,5.11E-05,9.25E-05,5.96E-05,3.80E-05
7/10/15,2052.73999,2081.310059,2052.73999,2076.620117,2076.620117,3065070000,23.880127,7.638496907,0.012262986,6.89E-05,5.11E-05,6.56E-05,3.97E-05
7/13/15,2080.030029,2100.669922,2080.030029,2099.600098,2099.600098,3096730000,19.570069,7.649502176,0.011005269,3.52E-05,6.89E-05,7.61E-05,4.00E-05
7/14/15,2099.719971,2111.97998,2098.179932,2108.949951,2108.949951,3002120000,9.22998,7.653945449,0.004443273,1.55E-05,3.52E-05,7.62E-05,4.14E-05
7/15/15,2109.01001,2114.139893,2102.48999,2107.399902,2107.399902,3261810000,-1.610108,7.653210193,-0.000735256,1.10E-05,1.55E-05,5.26E-05,4.11E-05
7/16/15,2110.550049,2124.419922,2110.550049,2124.290039,2124.290039,3227080000,13.73999,7.661192926,0.007982734,1.55E-05,1.10E-05,3.63E-05,4.03E-05
7/17/15,2126.800049,2128.909912,2119.879883,2126.639893,2126.639893,3362750000,-0.160156,7.662298498,0.001105572,6.52E-06,1.55E-05,2.92E-05,4.01E-05
7/20/15,2126.850098,2132.820068,2123.659912,2128.280029,2128.280029,3245870000,1.429931,7.663069434,0.000770936,6.68E-06,6.52E-06,1.67E-05,3.91E-05
7/21/15,2127.550049,2128.48999,2115.399902,2119.209961,2119.209961,3343690000,-8.340088,7.658798638,-0.004270796,1.37E-05,6.68E-06,1.10E-05,3.70E-05
7/22/15,2118.209961,2118.51001,2110,2114.149902,2114.149902,3694070000,-4.060059,7.656408073,-0.002390565,5.84E-06,1.37E-05,1.07E-05,3.71E-05
7/23/15,2114.159912,2116.870117,2098.629883,2102.149902,2102.149902,3772810000,-12.01001,7.650715863,-0.00569221,2.70E-05,5.84E-06,9.65E-06,3.62E-05
7/24/15,2102.23999,2106.01001,2077.090088,2079.649902,2079.649902,3870040000,-22.590088,7.639954842,-0.010761021,6.90E-05,2.70E-05,1.20E-05,3.73E-05
7/27/15,2078.189941,2078.189941,2063.52002,2067.639893,2067.639893,3836750000,-10.550048,7.634163087,-0.005791755,1.81E-05,6.90E-05,2.44E-05,3.95E-05
7/28/15,2070.75,2095.600098,2069.090088,2093.25,2093.25,4117740000,22.5,7.646473161,0.012310074,5.85E-05,1.81E-05,2.67E-05,3.96E-05
7/29/15,2094.699951,2110.600098,2094.080078,2108.570068,2108.570068,4038900000,13.870117,7.653765304,0.007292143,2.23E-05,5.85E-05,3.57E-05,4.17E-05
7/30/15,2106.780029,2110.47998,2094.969971,2108.629883,2108.629883,3579410000,1.849854,7.653793671,2.84E-05,1.96E-05,2.23E-05,3.90E-05,3.57E-05
7/31/15,2111.600098,2114.23999,2102.070068,2103.840088,2103.840088,3681340000,-7.76001,7.651519567,-0.002274104,1.20E-05,1.96E-05,3.75E-05,3.53E-05
8/03/15,2104.48999,2105.699951,2087.310059,2098.040039,2098.040039,3476770000,-6.449951,7.648758873,-0.002760694,2.78E-05,1.20E-05,2.61E-05,3.49E-05
8/04/15,2097.679932,2102.51001,2088.600098,2093.320068,2093.320068,3546710000,-4.359864,7.646506634,-0.002252239,1.59E-05,2.78E-05,2.80E-05,3.55E-05
8/05/15,2095.27002,2112.659912,2095.27002,2099.840088,2099.840088,3968680000,4.570068,7.649616472,0.003109838,2.46E-05,1.59E-05,1.95E-05,3.46E-05
8/06/15,2100.75,2103.320068,2075.530029,2083.560059,2083.560059,4246570000,-17.189941,7.641833276,-0.007783196,6.38E-05,2.46E-05,2.00E-05,2.94E-05
8/07/15,2082.610107,2082.610107,2067.909912,2077.570068,2077.570068,3602320000,-5.040039,7.638954253,-0.002879023,1.81E-05,6.38E-05,2.88E-05,2.80E-05
8/10/15,2080.97998,2105.350098,2080.97998,2104.179932,2104.179932,3514460000,23.199952,7.651681089,0.012726836,4.89E-05,1.81E-05,3.00E-05,2.65E-05
8/11/15,2102.659912,2102.659912,2076.48999,2084.070068,2084.070068,3708880000,-18.589844,7.642078024,-0.009603065,5.66E-05,4.89E-05,3.43E-05,2.55E-05
8/12/15,2081.100098,2089.060059,2052.090088,2086.050049,2086.050049,4269130000,4.949951,7.643027628,0.000949604,0.000114988,5.66E-05,4.24E-05,2.65E-05
8/13/15,2086.189941,2092.929932,2078.26001,2083.389893,2083.389893,3221300000,-2.800048,7.641751602,-0.001276026,1.78E-05,0.000114988,6.05E-05,3.13E-05
8/14/15,2083.149902,2092.449951,2080.610107,2091.540039,2091.540039,2795590000,8.390137,7.645655934,0.003904332,1.16E-05,1.78E-05,5.13E-05,3.16E-05
8/17/15,2089.699951,2102.870117,2079.300049,2102.439941,2102.439941,2867690000,12.73999,7.650853826,0.005197892,4.58E-05,1.16E-05,5.00E-05,3.14E-05
8/18/15,2101.98999,2103.469971,2094.139893,2096.919922,2096.919922,2949990000,-5.070068,7.648224843,-0.002628983,7.13E-06,4.58E-05,4.94E-05,3.33E-05
8/19/15,2095.689941,2096.169922,2070.530029,2079.610107,2079.610107,3512920000,-16.079834,7.639935707,-0.008289137,5.46E-05,7.13E-06,3.95E-05,3.33E-05
8/20/15,2076.610107,2076.610107,2035.72998,2035.72998,2035.72998,3922470000,-40.880127,7.618609746,-0.02132596,0.000142577,5.46E-05,2.74E-05,3.52E-05
8/21/15,2034.079956,2034.079956,1970.890015,1970.890015,1970.890015,5018240000,-63.189941,7.586240504,-0.032369242,0.000359206,0.000142577,5.24E-05,4.17E-05
8/24/15,1965.150024,1965.150024,1867.01001,1893.209961,1893.209961,6612690000,-71.940063,7.546029059,-0.040211444,0.000946606,0.000359206,0.000121873,5.76E-05
